SpO2_%_Value_1,PR_bpm_Value_1,Pi_Value_1,Events_1,SpO2_%_Value_2,PR_bpm_Value_2,Pi_Value_2,Events_2,SpO2_%_Value_3,PR_bpm_Value_3,Pi_Value_3,Events_3,Epoch Time,Diff_PR_R1_R2,Diff_PR_R1_R3,Data_Experimento
100.0,113.0,0.09,,89.0,121.0,0.09,,100.0,119.0,0.3,,1695762338000,8.0,6.0,26-09-2023
100.0,113.0,0.09,,89.0,121.0,0.09,,100.0,120.0,0.3,,1695762340000,8.0,7.0,26-09-2023
100.0,112.0,0.09,,89.0,121.0,0.09,,100.0,120.0,0.3,,1695762342000,9.0,8.0,26-09-2023
100.0,113.0,0.09,,89.0,121.0,0.09,,100.0,121.0,0.3,,1695762344000,8.0,8.0,26-09-2023
100.0,113.0,0.09,,89.0,121.0,0.09,,100.0,121.0,0.3,,1695762346000,8.0,8.0,26-09-2023
100.0,113.0,0.09,,89.0,121.0,0.09,,100.0,121.0,0.3,,1695762348000,8.0,8.0,26-09-2023
100.0,113.0,0.09,,89.0,121.0,0.09,,100.0,122.0,0.3,,1695762350000,8.0,9.0,26-09-2023
100.0,113.0,0.09,,89.0,121.0,0.09,,100.0,122.0,0.3,,1695762352000,8.0,9.0,26-09-2023
100.0,113.0,0.09,,89.0,121.0,0.09,,100.0,122.0,0.3,,1695762354000,8.0,9.0,26-09-2023
100.0,113.0,0.09,,89.0,121.0,0.09,,100.0,122.0,0.3,,1695762356000,8.0,9.0,26-09-2023
100.0,113.0,0.09,,89.0,121.0,0.09,,100.0,122.0,0.3,,1695762358000,8.0,9.0,26-09-2023
100.0,113.0,0.09,,89.0,121.0,0.09,,100.0,122.0,0.3,,1695762360000,8.0,9.0,26-09-2023
100.0,113.0,0.09,,89.0,121.0,0.09,,100.0,122.0,0.3,,1695762362000,8.0,9.0,26-09-2023
100.0,113.0,0.09,,89.0,121.0,0.09,,100.0,122.0,0.3,,1695762364000,8.0,9.0,26-09-2023
100.0,113.0,0.09,,89.0,121.0,0.09,,100.0,122.0,0.3,,1695762366000,8.0,9.0,26-09-2023
100.0,113.0,0.09,,89.0,121.0,0.09,,100.0,123.0,0.3,,1695762368000,8.0,10.0,26-09-2023
100.0,113.0,0.09,,89.0,121.0,0.09,,100.0,122.0,0.3,,1695762370000,8.0,9.0,26-09-2023
100.0,113.0,0.09,,89.0,121.0,0.09,,100.0,122.0,0.3,,1695762372000,8.0,9.0,26-09-2023
100.0,113.0,0.09,,89.0,121.0,0.09,,100.0,122.0,0.29,,1695762374000,8.0,9.0,26-09-2023
100.0,113.0,0.09,,89.0,121.0,0.09,,100.0,122.0,0.29,,1695762376000,8.0,9.0,26-09-2023
100.0,113.0,0.09,,89.0,121.0,0.09,,100.0,122.0,0.29,,1695762378000,8.0,9.0,26-09-2023
100.0,113.0,0.09,,89.0,121.0,0.09,,100.0,122.0,0.29,,1695762380000,8.0,9.0,26-09-2023
100.0,113.0,0.09,,89.0,121.0,0.09,,100.0,123.0,0.29,,1695762382000,8.0,10.0,26-09-2023
100.0,113.0,0.09,,89.0,121.0,0.09,,100.0,123.0,0.29,,1695762384000,8.0,10.0,26-09-2023
100.0,112.0,0.09,,89.0,121.0,0.09,,100.0,124.0,0.29,,1695762386000,9.0,12.0,26-09-2023
100.0,113.0,0.09,,89.0,121.0,0.09,,100.0,124.0,0.28,,1695762388000,8.0,11.0,26-09-2023
99.0,113.0,0.09,,89.0,121.0,0.09,,100.0,123.0,0.28,,1695762390000,8.0,10.0,26-09-2023
99.0,113.0,0.09,,89.0,121.0,0.09,,100.0,124.0,0.28,,1695762392000,8.0,11.0,26-09-2023
99.0,113.0,0.09,,89.0,121.0,0.09,,100.0,123.0,0.28,,1695762394000,8.0,10.0,26-09-2023
100.0,113.0,0.09,,89.0,121.0,0.09,,100.0,123.0,0.28,,1695762396000,8.0,10.0,26-09-2023
100.0,113.0,0.09,,89.0,121.0,0.09,,100.0,123.0,0.28,,1695762398000,8.0,10.0,26-09-2023
100.0,113.0,0.09,,89.0,121.0,0.09,,100.0,123.0,0.28,,1695762400000,8.0,10.0,26-09-2023
100.0,113.0,0.09,,89.0,121.0,0.09,,100.0,123.0,0.28,,1695762402000,8.0,10.0,26-09-2023
100.0,113.0,0.09,,89.0,121.0,0.09,,100.0,123.0,0.28,,1695762404000,8.0,10.0,26-09-2023
100.0,113.0,0.09,,89.0,121.0,0.09,,100.0,123.0,0.28,,1695762406000,8.0,10.0,26-09-2023
100.0,113.0,0.09,,89.0,121.0,0.09,,100.0,123.0,0.28,,1695762408000,8.0,10.0,26-09-2023
100.0,113.0,0.09,,89.0,121.0,0.09,,100.0,123.0,0.28,,1695762410000,8.0,10.0,26-09-2023
100.0,113.0,0.09,,89.0,121.0,0.09,,100.0,122.0,0.29,,1695762412000,8.0,9.0,26-09-2023
100.0,113.0,0.09,,89.0,121.0,0.09,,100.0,122.0,0.29,,1695762414000,8.0,9.0,26-09-2023
100.0,112.0,0.09,,89.0,121.0,0.09,,100.0,122.0,0.29,,1695762416000,9.0,10.0,26-09-2023
99.0,113.0,0.09,,89.0,121.0,0.09,,100.0,122.0,0.29,,1695762418000,8.0,9.0,26-09-2023
99.0,113.0,0.09,,89.0,121.0,0.09,,100.0,122.0,0.29,,1695762420000,8.0,9.0,26-09-2023
99.0,113.0,0.09,,89.0,121.0,0.09,,100.0,122.0,0.29,,1695762422000,8.0,9.0,26-09-2023
99.0,112.0,0.09,,89.0,121.0,0.09,,100.0,122.0,0.29,,1695762424000,9.0,10.0,26-09-2023
99.0,113.0,0.09,,89.0,121.0,0.09,,100.0,122.0,0.29,,1695762426000,8.0,9.0,26-09-2023
99.0,113.0,0.09,,89.0,121.0,0.09,,100.0,122.0,0.29,,1695762428000,8.0,9.0,26-09-2023
99.0,113.0,0.09,,89.0,121.0,0.09,,100.0,122.0,0.29,,1695762430000,8.0,9.0,26-09-2023
99.0,113.0,0.09,,89.0,121.0,0.09,,100.0,122.0,0.29,,1695762432000,8.0,9.0,26-09-2023
99.0,113.0,0.09,,89.0,121.0,0.09,,100.0,122.0,0.29,,1695762434000,8.0,9.0,26-09-2023
99.0,113.0,0.09,,89.0,121.0,0.09,,100.0,122.0,0.29,,1695762436000,8.0,9.0,26-09-2023
99.0,113.0,0.09,,89.0,121.0,0.09,,100.0,122.0,0.29,,1695762438000,8.0,9.0,26-09-2023
99.0,113.0,0.09,,89.0,121.0,0.09,,100.0,121.0,0.29,,1695762440000,8.0,8.0,26-09-2023
99.0,113.0,0.09,,89.0,121.0,0.09,,100.0,121.0,0.29,,1695762442000,8.0,8.0,26-09-2023
99.0,113.0,0.09,,89.0,121.0,0.09,,100.0,121.0,0.29,,1695762444000,8.0,8.0,26-09-2023
99.0,113.0,0.09,,89.0,121.0,0.09,,100.0,121.0,0.29,,1695762446000,8.0,8.0,26-09-2023
99.0,113.0,0.09,,89.0,121.0,0.09,,100.0,121.0,0.29,,1695762448000,8.0,8.0,26-09-2023
99.0,113.0,0.09,,89.0,121.0,0.09,,100.0,121.0,0.29,,1695762450000,8.0,8.0,26-09-2023
100.0,113.0,0.09,,89.0,121.0,0.09,,100.0,120.0,0.29,,1695762452000,8.0,7.0,26-09-2023
100.0,113.0,0.09,,94.0,121.0,0.09,,100.0,120.0,0.29,,1695762454000,8.0,7.0,26-09-2023
100.0,113.0,0.09,,96.0,121.0,0.08,,100.0,120.0,0.29,,1695762456000,8.0,7.0,26-09-2023
100.0,113.0,0.09,,97.0,121.0,0.08,QUALIFIED_ALARM_OPT_SENSOR_OFF_PATIENT Audible:Visual,100.0,120.0,0.3,,1695762458000,8.0,7.0,26-09-2023
100.0,113.0,0.09,,99.0,121.0,0.08,QUALIFIED_ALARM_OPT_SENSOR_OFF_PATIENT Audible:Visual,100.0,120.0,0.29,,1695762460000,8.0,7.0,26-09-2023
100.0,113.0,0.09,,99.0,121.0,0.07,QUALIFIED_ALARM_OPT_SENSOR_OFF_PATIENT Audible:Visual;Invalid Functional SpO2 Audible:Visual;Invalid PR Audible:Visual,100.0,120.0,0.29,,1695762462000,8.0,7.0,26-09-2023
100.0,113.0,0.09,,90.0,119.0,0.29,,100.0,119.0,0.29,,1695762464000,6.0,6.0,26-09-2023
100.0,113.0,0.09,,90.0,119.0,0.29,,100.0,119.0,0.29,,1695762466000,6.0,6.0,26-09-2023
100.0,113.0,0.09,,90.0,119.0,0.29,,100.0,119.0,0.29,,1695762468000,6.0,6.0,26-09-2023
100.0,113.0,0.09,,90.0,119.0,0.29,,100.0,119.0,0.29,,1695762470000,6.0,6.0,26-09-2023
100.0,113.0,0.09,,90.0,119.0,0.29,,100.0,119.0,0.29,,1695762472000,6.0,6.0,26-09-2023
100.0,113.0,0.09,,90.0,119.0,0.29,,100.0,119.0,0.29,,1695762474000,6.0,6.0,26-09-2023
100.0,113.0,0.09,,90.0,119.0,0.29,,100.0,119.0,0.29,,1695762476000,6.0,6.0,26-09-2023
100.0,113.0,0.09,,90.0,119.0,0.29,,100.0,119.0,0.29,,1695762478000,6.0,6.0,26-09-2023
100.0,113.0,0.09,,90.0,119.0,0.29,,100.0,119.0,0.29,,1695762480000,6.0,6.0,26-09-2023
100.0,113.0,0.09,,90.0,119.0,0.29,,100.0,119.0,0.29,,1695762482000,6.0,6.0,26-09-2023
100.0,113.0,0.09,,90.0,119.0,0.26,Invalid Functional SpO2 Audible:Visual;Invalid PR Audible:Visual,100.0,119.0,0.29,,1695762484000,6.0,6.0,26-09-2023
100.0,113.0,0.09,,100.0,120.0,0.08,,100.0,120.0,0.29,,1695762486000,7.0,7.0,26-09-2023
100.0,113.0,0.09,,100.0,120.0,0.08,,100.0,120.0,0.29,,1695762488000,7.0,7.0,26-09-2023
100.0,113.0,0.09,,100.0,120.0,0.08,,100.0,120.0,0.29,,1695762490000,7.0,7.0,26-09-2023
100.0,113.0,0.09,,100.0,120.0,0.08,,100.0,120.0,0.29,,1695762492000,7.0,7.0,26-09-2023
100.0,113.0,0.09,,100.0,120.0,0.08,,100.0,120.0,0.29,,1695762494000,7.0,7.0,26-09-2023
100.0,113.0,0.09,,100.0,120.0,0.08,,100.0,120.0,0.29,,1695762496000,7.0,7.0,26-09-2023
100.0,113.0,0.09,,100.0,120.0,0.08,,100.0,121.0,0.29,,1695762498000,7.0,8.0,26-09-2023
100.0,113.0,0.09,,100.0,120.0,0.08,,100.0,120.0,0.29,,1695762500000,7.0,7.0,26-09-2023
100.0,113.0,0.09,,100.0,120.0,0.08,,100.0,120.0,0.29,,1695762502000,7.0,7.0,26-09-2023
100.0,113.0,0.09,,100.0,120.0,0.08,,100.0,120.0,0.3,,1695762504000,7.0,7.0,26-09-2023
100.0,113.0,0.09,,100.0,120.0,0.08,,100.0,120.0,0.3,,1695762506000,7.0,7.0,26-09-2023
100.0,113.0,0.09,,100.0,120.0,0.08,,100.0,120.0,0.3,,1695762508000,7.0,7.0,26-09-2023
100.0,113.0,0.09,,100.0,120.0,0.08,,100.0,120.0,0.3,,1695762510000,7.0,7.0,26-09-2023
100.0,113.0,0.09,,100.0,120.0,0.08,,100.0,120.0,0.3,,1695762512000,7.0,7.0,26-09-2023
100.0,113.0,0.09,,100.0,120.0,0.08,,100.0,120.0,0.3,,1695762514000,7.0,7.0,26-09-2023
100.0,113.0,0.09,,100.0,120.0,0.08,,100.0,121.0,0.3,,1695762516000,7.0,8.0,26-09-2023
100.0,113.0,0.09,,100.0,120.0,0.08,,100.0,120.0,0.3,,1695762518000,7.0,7.0,26-09-2023
100.0,113.0,0.09,,100.0,120.0,0.08,,100.0,121.0,0.3,,1695762520000,7.0,8.0,26-09-2023
100.0,113.0,0.09,,100.0,120.0,0.08,,100.0,121.0,0.3,,1695762522000,7.0,8.0,26-09-2023
100.0,113.0,0.09,,100.0,120.0,0.08,,100.0,121.0,0.29,,1695762524000,7.0,8.0,26-09-2023
100.0,113.0,0.09,,100.0,120.0,0.08,,100.0,121.0,0.29,,1695762526000,7.0,8.0,26-09-2023
100.0,113.0,0.09,,100.0,120.0,0.08,Invalid Functional SpO2 Audible:Visual;Invalid PR Audible:Visual,100.0,121.0,0.29,,1695762528000,7.0,8.0,26-09-2023
100.0,113.0,0.09,,100.0,117.0,0.08,,100.0,121.0,0.29,,1695762530000,4.0,8.0,26-09-2023
100.0,113.0,0.09,,100.0,117.0,0.08,,100.0,121.0,0.29,,1695762532000,4.0,8.0,26-09-2023
100.0,113.0,0.09,,100.0,118.0,0.07,,100.0,121.0,0.29,,1695762534000,5.0,8.0,26-09-2023
100.0,113.0,0.09,,100.0,119.0,0.07,QUALIFIED_ALARM_OPT_SENSOR_OFF_PATIENT Audible:Visual,100.0,122.0,0.29,,1695762536000,6.0,9.0,26-09-2023
100.0,113.0,0.09,,100.0,121.0,0.09,QUALIFIED_ALARM_OPT_SENSOR_OFF_PATIENT Audible:Visual,100.0,121.0,0.29,,1695762538000,8.0,8.0,26-09-2023
100.0,113.0,0.09,,100.0,121.0,0.09,QUALIFIED_ALARM_OPT_SENSOR_OFF_PATIENT Audible:Visual,100.0,122.0,0.29,,1695762540000,8.0,9.0,26-09-2023
100.0,113.0,0.09,,100.0,121.0,0.09,QUALIFIED_ALARM_OPT_SENSOR_OFF_PATIENT Audible:Visual,100.0,121.0,0.29,,1695762542000,8.0,8.0,26-09-2023
100.0,113.0,0.09,,100.0,121.0,0.09,QUALIFIED_ALARM_OPT_SENSOR_OFF_PATIENT Audible:Visual,100.0,122.0,0.29,,1695762544000,8.0,9.0,26-09-2023
100.0,113.0,0.09,,100.0,121.0,0.09,QUALIFIED_ALARM_OPT_SENSOR_OFF_PATIENT Audible:Visual,100.0,122.0,0.29,,1695762546000,8.0,9.0,26-09-2023
100.0,113.0,0.09,,100.0,121.0,0.09,QUALIFIED_ALARM_OPT_SENSOR_OFF_PATIENT Audible:Visual,100.0,122.0,0.29,,1695762548000,8.0,9.0,26-09-2023
100.0,113.0,0.09,,100.0,121.0,0.09,QUALIFIED_ALARM_OPT_SENSOR_OFF_PATIENT Audible:Visual,100.0,122.0,0.29,,1695762550000,8.0,9.0,26-09-2023
100.0,113.0,0.09,,100.0,121.0,0.09,QUALIFIED_ALARM_OPT_SENSOR_OFF_PATIENT Audible:Visual,100.0,122.0,0.29,,1695762552000,8.0,9.0,26-09-2023
100.0,113.0,0.09,,100.0,121.0,0.09,QUALIFIED_ALARM_OPT_SENSOR_OFF_PATIENT Audible:Visual,100.0,122.0,0.29,,1695762554000,8.0,9.0,26-09-2023
100.0,113.0,0.09,,100.0,121.0,0.09,QUALIFIED_ALARM_OPT_SENSOR_OFF_PATIENT Audible:Visual,100.0,122.0,0.29,,1695762556000,8.0,9.0,26-09-2023
100.0,113.0,0.09,,100.0,121.0,0.09,QUALIFIED_ALARM_OPT_SENSOR_OFF_PATIENT Audible:Visual,100.0,121.0,0.29,,1695762558000,8.0,8.0,26-09-2023
100.0,113.0,0.09,,100.0,121.0,0.09,QUALIFIED_ALARM_OPT_SENSOR_OFF_PATIENT Audible:Visual,100.0,121.0,0.29,,1695762560000,8.0,8.0,26-09-2023
100.0,113.0,0.09,,100.0,121.0,0.09,QUALIFIED_ALARM_OPT_SENSOR_OFF_PATIENT Audible:Visual,100.0,121.0,0.29,,1695762562000,8.0,8.0,26-09-2023
100.0,113.0,0.09,,100.0,121.0,0.09,QUALIFIED_ALARM_OPT_SENSOR_OFF_PATIENT Audible:Visual,100.0,122.0,0.3,,1695762564000,8.0,9.0,26-09-2023
100.0,113.0,0.09,,100.0,121.0,0.09,QUALIFIED_ALARM_OPT_SENSOR_OFF_PATIENT Audible:Visual,100.0,122.0,0.3,,1695762566000,8.0,9.0,26-09-2023
100.0,113.0,0.09,,100.0,121.0,0.09,QUALIFIED_ALARM_OPT_SENSOR_OFF_PATIENT Audible:Visual,100.0,122.0,0.3,,1695762568000,8.0,9.0,26-09-2023
100.0,113.0,0.09,,100.0,121.0,0.09,QUALIFIED_ALARM_OPT_SENSOR_OFF_PATIENT Audible:Visual,100.0,122.0,0.3,,1695762570000,8.0,9.0,26-09-2023
100.0,113.0,0.09,,100.0,121.0,0.09,QUALIFIED_ALARM_OPT_SENSOR_OFF_PATIENT Audible:Visual,100.0,122.0,0.3,,1695762572000,8.0,9.0,26-09-2023
100.0,113.0,0.09,,100.0,121.0,0.09,QUALIFIED_ALARM_OPT_SENSOR_OFF_PATIENT Audible:Visual,100.0,122.0,0.3,,1695762574000,8.0,9.0,26-09-2023
100.0,113.0,0.09,,100.0,125.0,0.07,,100.0,123.0,0.3,,1695762576000,12.0,10.0,26-09-2023
100.0,113.0,0.09,,100.0,123.0,0.08,,100.0,122.0,0.3,,1695762578000,10.0,9.0,26-09-2023
100.0,113.0,0.09,,100.0,123.0,0.08,,100.0,123.0,0.3,,1695762580000,10.0,10.0,26-09-2023
100.0,113.0,0.09,,100.0,123.0,0.08,,100.0,123.0,0.3,,1695762582000,10.0,10.0,26-09-2023
100.0,113.0,0.09,,100.0,123.0,0.08,,100.0,123.0,0.3,,1695762584000,10.0,10.0,26-09-2023
100.0,113.0,0.09,,100.0,123.0,0.08,,100.0,123.0,0.3,,1695762586000,10.0,10.0,26-09-2023
100.0,113.0,0.09,,100.0,123.0,0.08,,100.0,123.0,0.3,,1695762588000,10.0,10.0,26-09-2023
100.0,113.0,0.09,,100.0,123.0,0.08,,100.0,124.0,0.3,,1695762590000,10.0,11.0,26-09-2023
100.0,113.0,0.09,,100.0,123.0,0.08,,100.0,123.0,0.3,,1695762592000,10.0,10.0,26-09-2023
100.0,113.0,0.09,,100.0,123.0,0.08,,100.0,124.0,0.3,,1695762594000,10.0,11.0,26-09-2023
100.0,113.0,0.09,,100.0,123.0,0.08,,100.0,123.0,0.3,,1695762596000,10.0,10.0,26-09-2023
100.0,113.0,0.09,,100.0,124.0,0.08,,100.0,126.0,0.3,,1695762598000,11.0,13.0,26-09-2023
100.0,113.0,0.09,,100.0,124.0,0.08,,100.0,125.0,0.3,,1695762600000,11.0,12.0,26-09-2023
100.0,113.0,0.09,,100.0,124.0,0.08,,100.0,124.0,0.3,,1695762602000,11.0,11.0,26-09-2023
100.0,113.0,0.09,,100.0,123.0,0.08,,100.0,123.0,0.3,,1695762604000,10.0,10.0,26-09-2023
100.0,113.0,0.09,,100.0,123.0,0.08,,100.0,123.0,0.3,,1695762606000,10.0,10.0,26-09-2023
100.0,113.0,0.09,,100.0,123.0,0.08,,100.0,124.0,0.3,,1695762608000,10.0,11.0,26-09-2023
100.0,113.0,0.09,,100.0,123.0,0.08,,100.0,123.0,0.3,,1695762610000,10.0,10.0,26-09-2023
100.0,113.0,0.09,,100.0,123.0,0.08,,100.0,123.0,0.3,,1695762612000,10.0,10.0,26-09-2023
100.0,113.0,0.09,,100.0,124.0,0.08,,100.0,124.0,0.3,,1695762614000,11.0,11.0,26-09-2023
100.0,113.0,0.09,,100.0,124.0,0.08,,100.0,124.0,0.3,,1695762616000,11.0,11.0,26-09-2023
100.0,113.0,0.09,,100.0,124.0,0.08,,100.0,124.0,0.3,,1695762618000,11.0,11.0,26-09-2023
100.0,113.0,0.09,,100.0,125.0,0.08,,100.0,124.0,0.3,,1695762620000,12.0,11.0,26-09-2023
100.0,113.0,0.09,,100.0,126.0,0.08,,100.0,124.0,0.3,,1695762622000,13.0,11.0,26-09-2023
100.0,113.0,0.09,,100.0,125.0,0.08,,100.0,124.0,0.3,,1695762624000,12.0,11.0,26-09-2023
100.0,113.0,0.09,,100.0,125.0,0.08,,100.0,124.0,0.3,,1695762626000,12.0,11.0,26-09-2023
100.0,113.0,0.09,,100.0,125.0,0.08,,100.0,124.0,0.3,,1695762628000,12.0,11.0,26-09-2023
100.0,113.0,0.09,,100.0,124.0,0.08,,100.0,124.0,0.3,,1695762630000,11.0,11.0,26-09-2023
100.0,113.0,0.09,,100.0,125.0,0.08,,100.0,124.0,0.29,,1695762632000,12.0,11.0,26-09-2023
100.0,113.0,0.09,,100.0,125.0,0.08,,100.0,124.0,0.29,,1695762634000,12.0,11.0,26-09-2023
100.0,113.0,0.09,,100.0,125.0,0.08,,100.0,124.0,0.29,,1695762636000,12.0,11.0,26-09-2023
100.0,113.0,0.09,,100.0,125.0,0.08,,100.0,124.0,0.29,,1695762638000,12.0,11.0,26-09-2023
100.0,113.0,0.09,,100.0,125.0,0.08,Invalid Functional SpO2 Audible:Visual;Invalid PR Audible:Visual;QUALIFIED_ALARM_OPT_SENSOR_OFF_PATIENT Audible:Visual,100.0,124.0,0.29,,1695762640000,12.0,11.0,26-09-2023
100.0,113.0,0.09,,97.0,125.0,0.07,,100.0,124.0,0.29,,1695762642000,12.0,11.0,26-09-2023
100.0,113.0,0.09,,97.0,123.0,0.08,,100.0,123.0,0.29,,1695762644000,10.0,10.0,26-09-2023
100.0,113.0,0.09,,97.0,123.0,0.08,,100.0,123.0,0.29,,1695762646000,10.0,10.0,26-09-2023
100.0,113.0,0.09,,97.0,123.0,0.08,,100.0,123.0,0.3,,1695762648000,10.0,10.0,26-09-2023
100.0,113.0,0.09,,97.0,123.0,0.08,,100.0,123.0,0.3,,1695762650000,10.0,10.0,26-09-2023
100.0,113.0,0.09,,97.0,123.0,0.08,,100.0,122.0,0.3,,1695762652000,10.0,9.0,26-09-2023
100.0,113.0,0.09,,97.0,123.0,0.08,,100.0,123.0,0.3,,1695762654000,10.0,10.0,26-09-2023
100.0,113.0,0.09,,97.0,123.0,0.08,,100.0,123.0,0.3,,1695762656000,10.0,10.0,26-09-2023
100.0,113.0,0.09,,97.0,123.0,0.08,,100.0,123.0,0.3,,1695762658000,10.0,10.0,26-09-2023
100.0,113.0,0.09,,97.0,123.0,0.08,,100.0,123.0,0.3,,1695762660000,10.0,10.0,26-09-2023
100.0,113.0,0.09,,97.0,123.0,0.08,,100.0,122.0,0.3,,1695762662000,10.0,9.0,26-09-2023
100.0,113.0,0.09,,97.0,123.0,0.08,,100.0,123.0,0.3,,1695762664000,10.0,10.0,26-09-2023
100.0,113.0,0.09,,97.0,123.0,0.08,,100.0,122.0,0.3,,1695762666000,10.0,9.0,26-09-2023
100.0,113.0,0.09,,97.0,123.0,0.08,,100.0,123.0,0.3,,1695762668000,10.0,10.0,26-09-2023
100.0,113.0,0.09,,97.0,123.0,0.08,,100.0,122.0,0.3,,1695762670000,10.0,9.0,26-09-2023
100.0,113.0,0.09,,97.0,123.0,0.08,,100.0,122.0,0.3,,1695762672000,10.0,9.0,26-09-2023
100.0,113.0,0.09,,97.0,123.0,0.08,,100.0,122.0,0.3,,1695762674000,10.0,9.0,26-09-2023
100.0,113.0,0.09,,97.0,123.0,0.08,,100.0,122.0,0.3,,1695762676000,10.0,9.0,26-09-2023
100.0,113.0,0.09,,97.0,123.0,0.08,,100.0,122.0,0.3,,1695762678000,10.0,9.0,26-09-2023
100.0,113.0,0.09,,97.0,123.0,0.08,,100.0,122.0,0.3,,1695762680000,10.0,9.0,26-09-2023
100.0,113.0,0.09,,99.0,121.0,0.08,,100.0,122.0,0.3,,1695762682000,8.0,9.0,26-09-2023
100.0,113.0,0.09,,100.0,123.0,0.07,,100.0,122.0,0.3,,1695762684000,10.0,9.0,26-09-2023
100.0,113.0,0.09,,100.0,123.0,0.06,,100.0,122.0,0.3,,1695762686000,10.0,9.0,26-09-2023
100.0,113.0,0.09,,100.0,121.0,0.06,,100.0,122.0,0.3,,1695762688000,8.0,9.0,26-09-2023
100.0,113.0,0.09,,100.0,124.0,0.07,,100.0,122.0,0.3,,1695762690000,11.0,9.0,26-09-2023
100.0,113.0,0.09,,100.0,122.0,0.07,,100.0,122.0,0.3,,1695762692000,9.0,9.0,26-09-2023
100.0,113.0,0.09,,100.0,122.0,0.07,,100.0,122.0,0.3,,1695762694000,9.0,9.0,26-09-2023
100.0,113.0,0.09,,100.0,123.0,0.07,,100.0,123.0,0.3,,1695762696000,10.0,10.0,26-09-2023
100.0,113.0,0.09,,100.0,123.0,0.07,,100.0,123.0,0.3,,1695762698000,10.0,10.0,26-09-2023
100.0,113.0,0.09,,100.0,123.0,0.07,,100.0,123.0,0.3,,1695762700000,10.0,10.0,26-09-2023
100.0,113.0,0.09,,100.0,123.0,0.07,,100.0,123.0,0.3,,1695762702000,10.0,10.0,26-09-2023
100.0,113.0,0.09,,100.0,123.0,0.07,,100.0,122.0,0.3,,1695762704000,10.0,9.0,26-09-2023
100.0,113.0,0.09,,100.0,123.0,0.07,,100.0,123.0,0.29,,1695762706000,10.0,10.0,26-09-2023
100.0,113.0,0.09,,100.0,123.0,0.07,,100.0,123.0,0.3,,1695762708000,10.0,10.0,26-09-2023
100.0,113.0,0.09,,100.0,123.0,0.07,,100.0,123.0,0.29,,1695762710000,10.0,10.0,26-09-2023
100.0,113.0,0.09,,100.0,123.0,0.07,,100.0,122.0,0.29,,1695762712000,10.0,9.0,26-09-2023
100.0,113.0,0.09,,100.0,123.0,0.07,,100.0,123.0,0.29,,1695762714000,10.0,10.0,26-09-2023
100.0,113.0,0.09,,100.0,124.0,0.08,,100.0,124.0,0.29,,1695762716000,11.0,11.0,26-09-2023
100.0,113.0,0.09,,100.0,124.0,0.08,,100.0,123.0,0.29,,1695762718000,11.0,10.0,26-09-2023
100.0,113.0,0.09,,100.0,124.0,0.08,,100.0,124.0,0.29,,1695762720000,11.0,11.0,26-09-2023
100.0,113.0,0.09,,100.0,124.0,0.07,,100.0,124.0,0.29,,1695762722000,11.0,11.0,26-09-2023
100.0,113.0,0.09,,100.0,125.0,0.07,,100.0,125.0,0.29,,1695762724000,12.0,12.0,26-09-2023
100.0,113.0,0.09,,100.0,125.0,0.07,,100.0,125.0,0.29,,1695762726000,12.0,12.0,26-09-2023
100.0,113.0,0.09,,100.0,125.0,0.07,,100.0,125.0,0.29,,1695762728000,12.0,12.0,26-09-2023
100.0,113.0,0.09,,100.0,125.0,0.07,,100.0,125.0,0.29,,1695762730000,12.0,12.0,26-09-2023
100.0,113.0,0.09,,100.0,125.0,0.07,,100.0,125.0,0.29,,1695762732000,12.0,12.0,26-09-2023
